profession,ID
1,97
1,99
1,118
1,121
1,134
1,140
1,150
1,162
1,172
1,210
1,215
1,223
1,238
1,244
1,247
1,249
1,262
1,265
1,284
1,292
1,294
1,306
1,317
1,319
1,320
1,329
1,336
1,355
1,356
1,359
1,364
1,387
1,399
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
1,614
1,619
1,641
1,658
1,686
1,688
1,693
1,700
1,708
1,713
1,714
1,731
1,748
1,757
1,766
1,788
1,792
1,795
1,800
1,803
1,824
1,826
1,846
2,34
2,35
2,49
2,59
2,70
2,84
2,102
2,103
2,104
2,114
2,148
2,149
2,154
2,183
2,234
2,240
2,263
2,282
2,312
2,313
2,342
2,344
2,349
2,363
2,366
2,375
2,381
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
2,609
2,615
2,627
2,634
2,653
2,667
2,677
2,724
2,760
2,769
2,775
2,791
2,799
2,802
2,825
2,842
3,8
3,23
3,30
3,36
3,53
3,83
3,127
3,128
3,138
3,141
3,166
3,184
3,191
3,202
3,220
3,227
3,230
3,233
3,235
3,241
3,255
3,283
3,311
3,352
3,379
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
3,607
3,608
3,617
3,630
3,661
3,665
3,670
3,676
3,681
3,717
3,721
3,728
3,732
3,735
3,742
3,743
3,749
3,765
3,778
3,794
3,805
3,840
3,847
4,4
4,6
4,7
4,12
4,22
4,32
4,44
4,51
4,56
4,66
4,88
4,108
4,133
4,169
4,194
4,207
4,211
4,213
4,224
4,226
4,229
4,257
4,266
4,271
4,272
4,277
4,295
4,299
4,332
4,341
4,371
4,386
4,389
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
4,623
4,626
4,629
4,648
4,650
4,657
4,671
4,674
4,687
4,698
4,701
4,703
4,719
4,720
4,729
4,744
4,796
4,808
4,827
5,20
5,28
5,38
5,42
5,43
5,65
5,68
5,77
5,90
5,94
5,95
5,105
5,155
5,156
5,157
5,163
5,196
5,203
5,253
5,278
5,280
5,301
5,309
5,318
5,321
5,323
5,337
5,353
5,390
5,396
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,561
5,584
5,590
5,596
5,612
5,624
5,628
5,637
5,669
5,683
5,694
5,709
6,18
6,27
6,52
6,73
6,78
6,110
6,117
6,123
6,124
6,131
6,153
6,171
6,197
6,198
6,201
6,205
6,209
6,218
6,222
6,225
6,232
6,259
6,269
6,287
6,300
6,303
6,314
6,327
6,331
6,333
6,340
6,343
6,348
6,354
6,361
6,369
6,376
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
7,19
7,45
7,92
7,93
7,106
7,113
7,145
7,152
7,160
7,161
7,164
7,167
7,173
7,175
7,176
7,182
7,188
7,192
7,193
7,204
7,208
7,212
7,214
7,239
7,250
7,254
7,260
7,264
7,279
8,40
8,54
8,76
8,125
8,137
8,165
8,178
8,179
8,180
8,199
8,200
8,252
8,256
8,273
8,275
